Seconds,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,Room
1373,-104.0,,-72.4,-91.65,0
1374,-104.0,,-75.3,-91.2,0
1375,-104.0,,-78.55,-95.1,0
1376,-104.0,,-77.65,-91.6,0
1377,-104.0,,-77.85,-87.7,0
1378,-104.0,,-64.75,-94.9,0
1379,-104.0,,-74.55,-84.65,0
1380,-104.0,,-76.95,-89.1,0
1381,-104.0,,-74.05,-91.45,0
1382,-104.0,,-71.65,-94.3,0
1383,-104.0,,-73.2,-93.45,0
1384,-104.0,,-77.6,-84.85,0
1385,-104.0,,-80.45,-83.75,0
1386,-104.0,,-79.3,-80.35,0
1387,-104.0,,-80.05,-89.8,0
1388,-104.0,,-75.8,-97.4,0
1389,-104.0,,-79.4,-98.0,0
1390,-104.0,,-83.6,-97.4,0
1391,-104.0,,-78.1,-94.6,0
1392,-104.0,,-83.0,-96.2,0
1393,-104.0,,-84.2,-99.0,0
1394,-104.0,,-89.1,-100.3,0
1395,-104.0,,-88.4,-89.8,0
1396,-104.0,,-83.0,-91.8,0
1397,-104.0,,-78.1,-87.1,0
1398,-104.0,,-74.8,-90.6,0
1399,-104.0,,-76.3,-88.1,0
1400,-104.0,,-74.2,-92.9,0
1401,-104.0,,-71.8,-97.7,0
1402,-104.0,,-72.4,-93.3,0
1403,-104.0,,-74.3,-84.3,0
1404,-104.0,,-74.7,-88.1,0
1405,-104.0,,-72.4,-93.9,0
1406,-104.0,,-74.8,-91.1,0
1407,-104.0,,-77.1,-91.8,0
1408,-104.0,,-70.8,-87.2,0
1409,-104.0,,-67.6,-89.2,0
1410,-103.1,,-68.9,-86.0,0
1411,-101.0,,-60.0,-93.7,0
1412,-101.0,,-55.9,-102.9,0
1413,-101.0,,-59.0,-97.5,0
1414,-101.0,,-57.8,-88.1,0
1415,-101.0,,-68.3,-88.1,0
1416,-101.0,,-80.2,-90.0,0
1417,-101.0,,-85.2,-104.2,0
1418,-100.7,,-84.5,-105.0,0
1419,-94.9,,-79.0,-105.0,0
1420,-98.4,,-81.1,-105.0,0
1421,-93.0,,-79.2,-105.0,0
1422,-93.0,,-77.4,-102.3,0
1423,-95.0,,-76.7,-101.3,0
1424,-97.0,,-80.5,-98.9,0
1425,-96.3,,-78.2,-101.5,0
1426,-91.4,,-81.3,-103.0,0
1427,-96.6,,-80.7,-104.0,0
1428,-100.1,,-81.5,-105.0,0
1429,-101.0,,-78.9,-103.8,0
1430,-101.0,,-75.6,-101.0,0
1431,-101.0,,-81.9,-101.0,0
1432,-101.0,,-94.0,-101.0,0
1433,-101.0,,-89.1,-101.0,0
1434,-101.0,,-90.3,-101.0,0
1435,-101.0,,-89.8,-101.0,0
1436,-101.0,,-90.6,-101.0,0
1437,-101.0,,-90.4,-101.0,0
1438,-101.0,,-89.1,-101.0,0
1439,-101.0,,-90.2,-101.0,0
1440,-101.0,,-87.6,-101.0,0
1441,-101.0,,-86.9,-101.0,0
1442,-101.0,,-90.6,-101.0,0
1443,-101.0,,-82.7,-101.0,0
1444,-101.0,,-87.3,-101.0,0
1445,-101.0,,-100.1,-101.0,0
1446,-101.0,,-89.4,-101.0,0
1447,-101.0,,-85.0,-101.0,0
1448,-101.0,,-84.9,-101.0,0
1449,-101.0,,-87.0,-101.0,0
1450,-101.0,,-85.9,-101.0,0
1451,-101.0,,-88.6,-101.0,0
1452,-101.0,,-87.3,-101.0,0
1453,-101.0,,-86.7,-101.0,0
1454,-101.0,,-88.8,-101.0,0
1455,-101.0,,-89.2,-101.0,0
1456,-101.0,,-87.1,-101.0,0
1457,-101.0,,-89.8,-101.0,0
1458,-101.0,,-85.5,-101.0,0
1459,-100.9,,-87.4,-101.0,0
1460,-100.0,,-83.4,-101.0,0
1461,-100.0,,-82.1,-101.0,0
1462,-100.0,,-81.8,-101.0,0
1463,-100.0,,-80.7,-101.0,0
1464,-100.4,,-79.4,-101.0,0
1465,-104.0,,-79.7,-101.0,0
1466,-104.0,,-79.1,-101.0,0
1467,-100.3,,-76.3,-101.0,0
1468,-99.0,,-76.4,-101.0,0
1469,-99.0,,-76.2,-99.1,0
1470,-99.0,,-75.5,-98.9,0
1471,-99.2,,-79.1,-103.6,0
1472,-101.6,,-78.5,-105.0,0
1473,-101.0,,-79.4,-105.0,0
1474,-102.5,,-81.2,-105.0,0
1475,-102.6,,-78.1,-105.0,0
1476,-102.0,,-76.6,-105.0,0
1477,-102.0,,-79.2,-105.0,0
1478,-102.0,,-78.6,-105.0,0
1479,-102.6,,-78.9,-104.0,0
1480,-103.3,,-81.8,-101.0,0
1481,-103.0,,-78.7,-101.0,0
1482,-103.0,,-80.9,-101.0,0
1483,-103.0,,-82.6,-101.3,0
1484,-103.0,,-85.3,-102.0,0
1485,-103.5,,-83.4,-102.0,0
1486,-98.6,,-81.3,-102.0,0
1487,-98.0,,-80.9,-102.0,0
1488,-98.3,,-81.3,-102.0,0
1489,-98.7,,-84.0,-99.5,0
1490,-101.5,,-79.6,-97.0,0
1491,-102.1,,-81.2,-94.3,0
1492,-100.0,,-77.7,-94.0,0
1493,-100.0,,-80.0,-97.3,0
1494,-100.0,,-80.0,-104.5,0
1495,-100.0,,-81.4,-100.0,0
1496,-100.0,,-77.7,-100.0,0
1497,-100.0,,-78.0,-100.0,0
1498,-100.0,,-77.3,-100.0,0
1499,-100.0,,-77.4,-100.0,0
1500,-100.0,,-78.1,-99.3,0
1501,-100.0,,-77.4,-99.0,6
1502,-100.0,,-82.4,-99.0,6
1503,-100.0,,-79.8,-102.7,6
1504,-100.0,,-77.4,-96.2,6
1505,-100.0,,-79.7,-94.9,6
1506,-100.0,,-75.5,-97.0,6
1507,-100.0,,-74.0,-97.0,6
1508,-100.0,,-74.0,-98.5,6
1509,-100.0,,-74.6,-102.0,6
1510,-98.6,,-74.2,-102.0,5
1511,-98.0,,-74.9,-102.0,5
1512,-98.0,,-75.6,-102.0,5
1513,-98.0,,-74.8,-102.0,5
1514,-100.1,,-75.6,-102.0,5
1515,-101.3,,-74.3,-102.0,5
1516,-104.1,,-75.6,-102.0,5
1517,-105.0,,-76.0,-102.0,5
1518,-105.0,,-75.8,-102.0,5
1519,-105.0,,-76.5,-102.0,5
1520,-104.3,,-77.8,-102.0,5
1521,-98.0,,-78.6,-102.0,5
1522,-98.0,,-77.7,-102.0,5
1523,-98.0,,-78.2,-102.0,5
1524,-98.0,,-79.4,-102.0,5
1525,-98.0,,-78.0,-102.0,5
1526,-98.0,,-77.8,-102.0,5
1527,-98.0,,-78.1,-102.0,5
1528,-98.0,,-77.7,-102.0,5
1529,-98.0,,-77.8,-102.0,5
1530,-98.0,,-78.5,-102.0,5
1531,-98.0,,-76.9,-102.0,5
1532,-98.0,,-77.8,-102.0,5
1533,-98.0,,-78.0,-102.0,5
1534,-98.0,,-76.9,-102.0,5
1535,-98.0,,-74.3,-102.0,5
1536,-98.0,,-74.0,-102.0,5
1537,-98.0,,-76.2,-102.0,5
1538,-98.0,,-83.2,-100.0,5
1539,-98.0,,-81.0,-99.1,5
1540,-97.6,,-78.8,-101.0,5
1541,-97.5,,-81.2,-101.0,5
1542,-99.0,,-79.2,-101.0,5
1543,-96.7,,-80.9,-101.0,5
1544,-98.8,,-79.7,-101.0,5
1545,-102.1,,-82.2,-101.0,5
1546,-98.6,,-79.8,-101.0,5
1547,-97.5,,-77.7,-101.0,5
1548,-98.0,,-78.6,-101.0,5
1549,-98.3,,-77.4,-101.0,5
1550,-101.0,,-77.6,-101.0,5
1551,-95.3,,-79.9,-101.0,5
1552,-96.3,,-77.8,-101.0,3
1553,-97.3,,-77.1,-101.0,3
1554,-97.0,,-82.7,-101.0,3
1555,-99.6,,-78.0,-101.0,-1
1556,-102.4,,-83.0,-101.0,-1
1557,-97.1,,-79.8,-101.0,-1
1558,-99.5,,-76.2,-101.0,-1
1559,-98.0,,-78.6,-99.2,-1
1560,-98.0,,-78.1,-99.0,-1
1561,-98.0,,-81.1,-99.0,-1
1562,-98.0,,-80.2,-99.0,-1
1563,-98.0,,-79.8,-99.0,-1
1564,-98.0,,-77.8,-99.0,-1
1565,-98.0,,-77.5,-99.0,-1
1566,-98.0,,-75.3,-99.0,-1
1567,-98.0,,-77.2,-99.0,-1
1568,-98.0,,-82.2,-98.3,-1
1569,-98.0,,-81.2,-103.4,-1
1570,-99.8,,-80.5,-104.0,-1
1571,-102.6,,-82.3,-102.6,-1
1572,-101.8,,-75.8,-102.0,-1
1573,-100.0,,-76.2,-102.0,-1
1574,-100.9,,-81.6,-102.0,-1
1575,-102.8,,-79.0,-100.4,-1
1576,-103.0,,-78.5,-103.3,-1
1577,-103.0,,-77.7,-105.0,-1
1578,-102.9,,-76.7,-105.0,-1
1579,-97.6,,-82.1,-105.0,-1
1580,-101.3,,-82.1,-100.9,-1
1581,-103.0,,-65.7,-95.8,-1
1582,-97.7,,-69.8,-93.5,-1
1583,-95.8,,-76.9,-83.3,-1
1584,-90.0,,-76.4,-87.6,-1
1585,-83.4,,-72.7,-85.3,-1
1586,-72.1,,-76.6,-89.8,-1
1587,-82.7,,-81.8,-97.0,-1
1588,-99.8,,-89.2,-98.1,-1
1589,-102.0,,-97.7,-85.0,-1
1590,-102.0,,-95.8,-91.6,-1
1591,-101.1,,-96.5,-93.3,-1
1592,-100.4,,-97.1,-94.6,-1
1593,-95.8,,-98.4,-96.5,-1
1594,-97.0,,-99.0,-84.2,-1
1595,-97.0,,-99.9,-87.4,-1
1596,-97.0,,-97.8,-94.1,-1
1597,-97.7,,-96.3,-94.9,-1
1598,-98.0,,-101.4,-97.6,-1
1599,-98.0,,-105.0,-93.0,-1
1600,-98.0,,-105.0,-90.6,-1
1601,-96.65,,-98.3,-93.15,-1
1602,-97.0,,-98.1,-94.25,-1
1603,-100.85,,-95.1,-93.45,-1
1604,-100.0,,-95.0,-85.15,-1
1605,-100.0,,-95.0,-87.0,-1
1606,-100.0,,-95.0,-83.8,-1
1607,-100.0,,-95.0,-84.2,-1
1608,-100.0,,-95.0,-82.8,-1
1609,-100.0,,-95.0,-82.0,-1
1610,-100.0,,-95.0,-82.8,-1
1611,-100.0,,-95.0,-82.0,-1
1612,-100.0,,-95.0,-84.4,-1
1613,-100.0,,-95.0,-85.6,-1
1614,-100.4,,-96.6,-81.4,-1
1615,-80.6,,-95.2,-98.6,-1
1616,-80.0,,-97.8,-100.4,-1
1617,-92.2,,-92.4,-94.4,-1
1618,-88.0,,-81.8,-96.4,-1
1619,-75.4,,-72.2,-94.4,-1
1620,-89.0,,-84.2,-94.8,-1
1621,-87.8,,-86.0,-99.0,-1
1622,-87.8,,-86.0,-99.0,-1
1623,-83.6,,-87.4,-103.2,-1
1624,-81.4,,-83.8,-105.0,-1
1625,-89.4,,-83.0,-97.0,-1
1626,-82.2,,-84.0,-99.8,-1
1627,-79.4,,-76.8,-100.6,-1
1628,-85.6,,-75.6,-80.2,-1
1629,-98.8,,-85.2,-72.4,-1
1630,-90.6,,-83.0,-68.0,-1
1631,-83.4,,-86.4,-68.8,-1
1632,-77.2,,-82.4,-78.0,-1
1633,-81.6,,-86.2,-78.6,-1
1634,-80.2,,-90.2,-77.8,-1
1635,-81.2,,-90.0,-77.6,-1
1636,-82.6,,-90.2,-79.4,-1
1637,-81.6,,-89.0,-77.8,-1
1638,-81.0,,-88.8,-78.2,-1
1639,-80.2,,-88.8,-78.8,-1
1640,-81.2,,-89.2,-79.8,-1
1641,-81.0,,-88.6,-79.6,-1
1642,-79.6,,-88.4,-79.8,-1
1643,-82.2,,-89.2,-79.0,-1
1644,-81.8,,-86.4,-80.0,-1
1645,-81.6,,-87.2,-79.4,-1
1646,-80.2,,-87.6,-79.8,-1
1647,-79.2,,-86.8,-82.0,-1
1648,-79.4,,-86.8,-82.2,-1
1649,-80.2,,-85.8,-81.8,-1
1650,-80.2,,-86.6,-79.8,-1
1651,-80.2,,-89.2,-79.2,-1
1652,-80.8,,-89.2,-78.0,-1
1653,-82.0,,-89.0,-78.0,-1
